"ligand","receptor","file"
"AGRN","LAMA2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGRN","LAMA3","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGRN","LAMA4","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGRN","LAMA5","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGRN","LAMB1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGRN","LAMB2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGRN","LAMB3","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGRN","LAMC1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGRN","LAMC2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGRN","LRP4","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGRN","LUM","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGRN","MUSK","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGRN","NCAN","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGRN","PTPRS","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGRN","SDC4","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGRN","SMC3","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGRN","TNC","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGRN","TNXB","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGRN","VCAN","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGRN","WNT1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGRN","WNT10A","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGRN","WNT10B","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGRN","WNT11","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGRN","WNT16","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGRN","WNT2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGRN","WNT2B","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGRN","WNT3","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGRN","WNT3A","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGRN","WNT4","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGRN","WNT5A","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGRN","WNT5B","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGRN","WNT6","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGRN","WNT7A","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGRN","WNT7B","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGRN","WNT8A","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGRN","WNT8B","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGRN","WNT9A","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGRN","WNT9B","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGRP","GHRL","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGRP","MC3R","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGRP","MC4R","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGRP","MC5R","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","ADAMTS1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","AGT","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","AGTR1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","AGTR2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","AGTRAP","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","APOE","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","ATP6AP2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","BMP4","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","CASR","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","CCL2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","CCL5","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","CD247","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","CD3D","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","CD3E","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","CD3G","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","CD4","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","CDH1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","CDH2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","CMA1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","CSF1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","CTSG","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","CXCL10","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","CXCR1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","CXCR2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","DRD1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","DRD2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","DRD3","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","DRD4","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","DRD5","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","EDN1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","F3","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","FGF5","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","FZD1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","FZD10","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","FZD2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","FZD3","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","FZD4","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","FZD5","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","FZD6","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","FZD7","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","FZD8","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","FZD9","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","GRM1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","GRM2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","GRM3","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","GRM4","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","GRM5","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","GRM6","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","GRM7","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","GRM8","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","HBEGF","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","HLA-DRA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","HLA-DRB1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","HNF4A","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","ICAM1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","IFNG","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","IFNGR1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","IL10","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","IL1B","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","IL5","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","INHBA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","INS","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","KDR","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","KNG1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","LIF","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","LYVE1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","MAS1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","MMP2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","OLR1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","PLAUR","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","PON1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","PRG2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","REN","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","SERPINE1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","SMO","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","SOD1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","TIMP1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","TRAC","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","TRBC1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","VCAM1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGT","VEGFA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","ADRBK1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","AGT","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","AGTR1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","AGTRAP","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","ANGPT2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","AREG","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","AVP","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","AVPR2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","BDKRB2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","BDNF","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","BMP10","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","BMP15","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","BMP2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","BMP3","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","BMP4","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","BMP5","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","BMP6","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","BMP7","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","BMP8B","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","BTC","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","CALCA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","CALCB","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","CCK","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","CD40LG","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","CD80","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","CD86","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","CGA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","CGB","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","CGB5","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","CGB7","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","CGB8","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","CRH","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","CSF2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","CSF3","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","CXCL8","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","DHH","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","DLL1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","DLL3","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","DLL4","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","EDN1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","EDN2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","EDN3","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","EGF","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","EGFR","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","EPO","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","EREG","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","FASLG","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","FGF1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","FGF10","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","FGF11","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","FGF13","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","FGF14","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","FGF16","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","FGF17","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","FGF18","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","FGF19","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","FGF2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","FGF20","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","FGF21","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","FGF22","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","FGF23","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","FGF3","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","FGF4","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","FGF5","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","FGF6","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","FGF7","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","FGF8","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","FGF9","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","FIGF","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","FSHB","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","GAL","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","GAST","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","GCG","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","GDF10","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","GDF11","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","GDF2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","GDF3","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","GDF5","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","GDF6","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","GDF7","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","GDF9","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","GDNF","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","GH1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","GHRH","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","GIP","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","GNRH1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","GRP","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","HBEGF","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","HGF","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","HTR2B","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","IFNA1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","IFNA10","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","IFNA13","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","IFNA14","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","IFNA16","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","IFNA17","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","IFNA2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","IFNA21","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","IFNA4","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","IFNA5","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","IFNA6","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","IFNA7","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","IFNA8","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","IFNB1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","IFNG","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","IFNW1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","IGF1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","IGF2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","IHH","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","IL10","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","IL11","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","IL12A","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","IL12B","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","IL13","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","IL15","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","IL16","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","IL17A","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","IL18","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","IL1A","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","IL1B","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","IL3","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","IL4","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","IL5","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","IL6","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","IL7","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","IL9","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","INHA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","INHBA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","INHBB","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","INHBC","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","INHBE","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","INS","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","JAG1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","JAG2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","KITLG","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","KNG1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","LEP","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","LHB","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","LIF","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","LTA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","MLN","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","MSTN","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","NDP","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","NGF","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","NODAL","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","NPPA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","NPY","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","NRG1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","NRG2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","NRG3","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","NRG4","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","NTF3","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","NTF4","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","OXT","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","PDGFA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","PDGFB","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","POMC","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","PPY","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","PRL","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","PRLH","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","PYY","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","SCT","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","SHH","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","SST","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","TAC1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","TAC3","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","TGFA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","TGFB1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","TGFB2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","TGFB3","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","THPO","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","TNF","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","TNFSF10","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","TRH","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","TSHB","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","TSPAN15","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","TXLNA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","VEGFA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"AGTR1","VEGFB","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
