ligand	receptor	is_directed	is_stimulation	is_inhibition	consensus_direction	consensus_stimulation	consensus_inhibition	dip_url	ligand_original	receptor_original	ligand_category	receptor_category
FGF18	EPHA2	1	1	0	1	1	0	NA	O76093	P29317	ligand	receptor
FGF18	EPHA8	1	1	0	1	1	0	NA	O76093	P29322	ligand	receptor
FGF18	EGFR	1	1	0	1	1	0	NA	O76093	P00533	ligand	receptor
FGF18	FGFR4	1	1	0	1	1	0	NA	O76093	P22455	ligand	receptor
FGF18	FGFR1	1	1	0	1	1	0	NA	O76093	P11362	ligand	receptor
FGF18	EPHB4	1	1	0	1	1	0	NA	O76093	P54760	ligand	receptor
FGF18	MERTK	1	1	0	1	1	0	NA	O76093	Q12866	ligand	receptor
FGF18	EPHA7	1	1	0	1	1	0	NA	O76093	Q15375	ligand	receptor
FGF18	EPHA5	1	1	0	1	1	0	NA	O76093	P54756	ligand	receptor
FGF18	LMTK2	1	1	0	1	1	0	NA	O76093	Q8IWU2	ligand	receptor
FGF18	INSR	1	1	0	1	1	0	NA	O76093	P06213	ligand	receptor
FGF18	ERBB2	1	1	0	1	1	0	NA	O76093	P04626	ligand	receptor
FGF18	KIT	1	1	0	1	1	0	NA	O76093	P10721	ligand	receptor
FGF18	EPHA6	1	1	0	1	1	0	NA	O76093	Q9UF33	ligand	receptor
FGF18	MST1R	1	1	0	1	1	0	NA	O76093	Q04912	ligand	receptor
FGF18	ROR2	1	1	0	1	1	0	NA	O76093	Q01974	ligand	receptor
FGF18	INSRR	1	1	0	1	1	0	NA	O76093	P14616	ligand	receptor
FGF18	LTK	1	1	0	1	1	0	NA	O76093	P29376	ligand	receptor
FGF18	PDGFRA	1	1	0	1	1	0	NA	O76093	P16234	ligand	receptor
FGF18	CSF1R	1	1	0	1	1	0	NA	O76093	P07333	ligand	receptor
FGF18	DDR2	1	1	0	1	1	0	NA	O76093	Q16832	ligand	receptor
FGF18	DDR1	1	1	0	1	1	0	NA	O76093	Q08345	ligand	receptor
FGF18	EPHA3	1	1	0	1	1	0	NA	O76093	P29320	ligand	receptor
FGF18	EPHA4	1	1	0	1	1	0	NA	O76093	P54764	ligand	receptor
FGF18	PDGFRB	1	1	0	1	1	0	NA	O76093	P09619	ligand	receptor
FGF18	MUSK	1	1	0	1	1	0	NA	O76093	O15146	ligand	receptor
FGF18	ROR1	1	1	0	1	1	0	NA	O76093	Q01973	ligand	receptor
FGF18	NTRK3	1	1	0	1	1	0	NA	O76093	Q16288	ligand	receptor
FGF18	TEK	1	1	0	1	1	0	NA	O76093	Q02763	ligand	receptor
FGF18	ROS1	1	1	0	1	1	0	NA	O76093	P08922	ligand	receptor
FGF18	PTK7	1	1	0	1	1	0	NA	O76093	Q13308	ligand	receptor
FGF18	TYRO3	1	1	0	1	1	0	NA	O76093	Q06418	ligand	receptor
FGF18	RET	1	1	0	1	1	0	NA	O76093	P07949	ligand	receptor
FGF18	NTRK2	1	1	0	1	1	0	NA	O76093	Q16620	ligand	receptor
FGF18	NTRK1	1	1	0	1	1	0	NA	O76093	P04629	ligand	receptor
FGF18	AATK	1	1	0	1	1	0	NA	O76093	Q6ZMQ8	ligand	receptor
FGF18	EPHB1	1	1	0	1	1	0	NA	O76093	P54762	ligand	receptor
FGF18	EPHB2	1	1	0	1	1	0	NA	O76093	P29323	ligand	receptor
FGF18	ERBB4	1	1	0	1	1	0	NA	O76093	Q15303	ligand	receptor
FGF18	ERBB3	1	1	0	1	1	0	NA	O76093	P21860	ligand	receptor
FGF18	EPHA1	1	1	0	1	1	0	NA	O76093	P21709	ligand	receptor
FGF18	FLT4	1	1	0	1	1	0	NA	O76093	P35916	ligand	receptor
FGF18	RYK	1	1	0	1	1	0	NA	O76093	P34925	ligand	receptor
FGF18	KDR	1	1	0	1	1	0	NA	O76093	P35968	ligand	receptor
FGF18	FLT1	1	1	0	1	1	0	NA	O76093	P17948	ligand	receptor
EFNA1	FGFR2	1	1	0	1	1	0	NA	P20827	P21802	ligand	receptor
EFNA1	ALK	1	1	0	1	1	0	NA	P20827	Q9UM73	ligand	receptor
EFNA1	EPHB3	1	1	0	1	1	0	NA	P20827	P54753	ligand	receptor
EFNA1	MET	1	1	0	1	1	0	NA	P20827	P08581	ligand	receptor
EFNA1	TIE1	1	1	0	1	1	0	NA	P20827	P35590	ligand	receptor
EFNA1	AXL	1	1	0	1	1	0	NA	P20827	P30530	ligand	receptor
EFNA1	IGF1R	1	1	0	1	1	0	NA	P20827	P08069	ligand	receptor
EFNA1	FGFR3	1	1	0	1	1	0	NA	P20827	P22607	ligand	receptor
EFNA1	FLT3	1	1	0	1	1	0	NA	P20827	P36888	ligand	receptor
EFNA1	EGFR	1	1	0	1	1	0	NA	P20827	P00533	ligand	receptor
EFNA1	FGFR4	1	1	0	1	1	0	NA	P20827	P22455	ligand	receptor
EFNA1	FGFR1	1	1	0	1	1	0	NA	P20827	P11362	ligand	receptor
EFNA1	EPHB4	1	1	0	1	1	0	NA	P20827	P54760	ligand	receptor
EFNA1	MERTK	1	1	0	1	1	0	NA	P20827	Q12866	ligand	receptor
EFNA1	LMTK2	1	1	0	1	1	0	NA	P20827	Q8IWU2	ligand	receptor
EFNA1	INSR	1	1	0	1	1	0	NA	P20827	P06213	ligand	receptor
EFNA1	ERBB2	1	1	0	1	1	0	NA	P20827	P04626	ligand	receptor
EFNA1	KIT	1	1	0	1	1	0	NA	P20827	P10721	ligand	receptor
EFNA1	MST1R	1	1	0	1	1	0	NA	P20827	Q04912	ligand	receptor
EFNA1	ROR2	1	1	0	1	1	0	NA	P20827	Q01974	ligand	receptor
EFNA1	INSRR	1	1	0	1	1	0	NA	P20827	P14616	ligand	receptor
EFNA1	LTK	1	1	0	1	1	0	NA	P20827	P29376	ligand	receptor
EFNA1	PDGFRA	1	1	0	1	1	0	NA	P20827	P16234	ligand	receptor
EFNA1	CSF1R	1	1	0	1	1	0	NA	P20827	P07333	ligand	receptor
EFNA1	DDR2	1	1	0	1	1	0	NA	P20827	Q16832	ligand	receptor
EFNA1	DDR1	1	1	0	1	1	0	NA	P20827	Q08345	ligand	receptor
EFNA1	PDGFRB	1	1	0	1	1	0	NA	P20827	P09619	ligand	receptor
EFNA1	MUSK	1	1	0	1	1	0	NA	P20827	O15146	ligand	receptor
EFNA1	ROR1	1	1	0	1	1	0	NA	P20827	Q01973	ligand	receptor
EFNA1	NTRK3	1	1	0	1	1	0	NA	P20827	Q16288	ligand	receptor
EFNA1	TEK	1	1	0	1	1	0	NA	P20827	Q02763	ligand	receptor
EFNA1	ROS1	1	1	0	1	1	0	NA	P20827	P08922	ligand	receptor
EFNA1	PTK7	1	1	0	1	1	0	NA	P20827	Q13308	ligand	receptor
EFNA1	TYRO3	1	1	0	1	1	0	NA	P20827	Q06418	ligand	receptor
EFNA1	RET	1	1	0	1	1	0	NA	P20827	P07949	ligand	receptor
EFNA1	NTRK2	1	1	0	1	1	0	NA	P20827	Q16620	ligand	receptor
EFNA1	NTRK1	1	1	0	1	1	0	NA	P20827	P04629	ligand	receptor
EFNA1	AATK	1	1	0	1	1	0	NA	P20827	Q6ZMQ8	ligand	receptor
EFNA1	EPHB1	1	1	0	1	1	0	NA	P20827	P54762	ligand	receptor
EFNA1	EPHB2	1	1	0	1	1	0	NA	P20827	P29323	ligand	receptor
EFNA1	ERBB4	1	1	0	1	1	0	NA	P20827	Q15303	ligand	receptor
EFNA1	ERBB3	1	1	0	1	1	0	NA	P20827	P21860	ligand	receptor
EFNA1	FLT4	1	1	0	1	1	0	NA	P20827	P35916	ligand	receptor
EFNA1	RYK	1	1	0	1	1	0	NA	P20827	P34925	ligand	receptor
EFNA1	KDR	1	1	0	1	1	0	NA	P20827	P35968	ligand	receptor
EFNA1	FLT1	1	1	0	1	1	0	NA	P20827	P17948	ligand	receptor
IGF1	FGFR2	1	1	0	1	1	0	NA	P05019	P21802	ligand	receptor
IGF1	ALK	1	1	0	1	1	0	NA	P05019	Q9UM73	ligand	receptor
IGF1	EPHB3	1	1	0	1	1	0	NA	P05019	P54753	ligand	receptor
IGF1	MET	1	1	0	1	1	0	NA	P05019	P08581	ligand	receptor
IGF1	TIE1	1	1	0	1	1	0	NA	P05019	P35590	ligand	receptor
IGF1	AXL	1	1	0	1	1	0	NA	P05019	P30530	ligand	receptor
IGF1	FGFR3	1	1	0	1	1	0	NA	P05019	P22607	ligand	receptor
IGF1	FLT3	1	1	0	1	1	0	NA	P05019	P36888	ligand	receptor
IGF1	EPHA2	1	1	0	1	1	0	NA	P05019	P29317	ligand	receptor
IGF1	EPHA8	1	1	0	1	1	0	NA	P05019	P29322	ligand	receptor
IGF1	EGFR	1	1	0	1	1	0	NA	P05019	P00533	ligand	receptor
IGF1	FGFR4	1	1	0	1	1	0	NA	P05019	P22455	ligand	receptor
IGF1	FGFR1	1	1	0	1	1	0	NA	P05019	P11362	ligand	receptor
IGF1	EPHB4	1	1	0	1	1	0	NA	P05019	P54760	ligand	receptor
IGF1	MERTK	1	1	0	1	1	0	NA	P05019	Q12866	ligand	receptor
IGF1	EPHA7	1	1	0	1	1	0	NA	P05019	Q15375	ligand	receptor
IGF1	EPHA5	1	1	0	1	1	0	NA	P05019	P54756	ligand	receptor
IGF1	LMTK2	1	1	0	1	1	0	NA	P05019	Q8IWU2	ligand	receptor
IGF1	INSR	1	1	0	1	1	0	NA	P05019	P06213	ligand	receptor
IGF1	ERBB2	1	1	0	1	1	0	NA	P05019	P04626	ligand	receptor
IGF1	KIT	1	1	0	1	1	0	NA	P05019	P10721	ligand	receptor
IGF1	EPHA6	1	1	0	1	1	0	NA	P05019	Q9UF33	ligand	receptor
IGF1	MST1R	1	1	0	1	1	0	NA	P05019	Q04912	ligand	receptor
IGF1	ROR2	1	1	0	1	1	0	NA	P05019	Q01974	ligand	receptor
IGF1	INSRR	1	1	0	1	1	0	NA	P05019	P14616	ligand	receptor
IGF1	LTK	1	1	0	1	1	0	NA	P05019	P29376	ligand	receptor
IGF1	PDGFRA	1	1	0	1	1	0	NA	P05019	P16234	ligand	receptor
IGF1	CSF1R	1	1	0	1	1	0	NA	P05019	P07333	ligand	receptor
IGF1	DDR2	1	1	0	1	1	0	NA	P05019	Q16832	ligand	receptor
IGF1	DDR1	1	1	0	1	1	0	NA	P05019	Q08345	ligand	receptor
IGF1	EPHA3	1	1	0	1	1	0	NA	P05019	P29320	ligand	receptor
IGF1	EPHA4	1	1	0	1	1	0	NA	P05019	P54764	ligand	receptor
IGF1	PDGFRB	1	1	0	1	1	0	NA	P05019	P09619	ligand	receptor
IGF1	MUSK	1	1	0	1	1	0	NA	P05019	O15146	ligand	receptor
IGF1	ROR1	1	1	0	1	1	0	NA	P05019	Q01973	ligand	receptor
IGF1	NTRK3	1	1	0	1	1	0	NA	P05019	Q16288	ligand	receptor
IGF1	TEK	1	1	0	1	1	0	NA	P05019	Q02763	ligand	receptor
IGF1	ROS1	1	1	0	1	1	0	NA	P05019	P08922	ligand	receptor
IGF1	PTK7	1	1	0	1	1	0	NA	P05019	Q13308	ligand	receptor
IGF1	TYRO3	1	1	0	1	1	0	NA	P05019	Q06418	ligand	receptor
IGF1	RET	1	1	0	1	1	0	NA	P05019	P07949	ligand	receptor
IGF1	NTRK2	1	1	0	1	1	0	NA	P05019	Q16620	ligand	receptor
IGF1	NTRK1	1	1	0	1	1	0	NA	P05019	P04629	ligand	receptor
IGF1	AATK	1	1	0	1	1	0	NA	P05019	Q6ZMQ8	ligand	receptor
IGF1	EPHB1	1	1	0	1	1	0	NA	P05019	P54762	ligand	receptor
IGF1	EPHB2	1	1	0	1	1	0	NA	P05019	P29323	ligand	receptor
IGF1	ERBB4	1	1	0	1	1	0	NA	P05019	Q15303	ligand	receptor
IGF1	ERBB3	1	1	0	1	1	0	NA	P05019	P21860	ligand	receptor
IGF1	EPHA1	1	1	0	1	1	0	NA	P05019	P21709	ligand	receptor
IGF1	FLT4	1	1	0	1	1	0	NA	P05019	P35916	ligand	receptor
IGF1	RYK	1	1	0	1	1	0	NA	P05019	P34925	ligand	receptor
IGF1	KDR	1	1	0	1	1	0	NA	P05019	P35968	ligand	receptor
IGF1	FLT1	1	1	0	1	1	0	NA	P05019	P17948	ligand	receptor
INS	FGFR2	1	1	0	1	1	0	NA	P01308	P21802	ligand	receptor
INS	ALK	1	1	0	1	1	0	NA	P01308	Q9UM73	ligand	receptor
INS	EPHB3	1	1	0	1	1	0	NA	P01308	P54753	ligand	receptor
INS	MET	1	1	0	1	1	0	NA	P01308	P08581	ligand	receptor
INS	TIE1	1	1	0	1	1	0	NA	P01308	P35590	ligand	receptor
INS	AXL	1	1	0	1	1	0	NA	P01308	P30530	ligand	receptor
INS	FGFR3	1	1	0	1	1	0	NA	P01308	P22607	ligand	receptor
INS	FLT3	1	1	0	1	1	0	NA	P01308	P36888	ligand	receptor
INS	EPHA2	1	1	0	1	1	0	NA	P01308	P29317	ligand	receptor
INS	EPHA8	1	1	0	1	1	0	NA	P01308	P29322	ligand	receptor
INS	EGFR	1	1	0	1	1	0	NA	P01308	P00533	ligand	receptor
INS	FGFR4	1	1	0	1	1	0	NA	P01308	P22455	ligand	receptor
INS	FGFR1	1	1	0	1	1	0	NA	P01308	P11362	ligand	receptor
INS	EPHB4	1	1	0	1	1	0	NA	P01308	P54760	ligand	receptor
INS	MERTK	1	1	0	1	1	0	NA	P01308	Q12866	ligand	receptor
INS	EPHA7	1	1	0	1	1	0	NA	P01308	Q15375	ligand	receptor
INS	EPHA5	1	1	0	1	1	0	NA	P01308	P54756	ligand	receptor
INS	LMTK2	1	1	0	1	1	0	NA	P01308	Q8IWU2	ligand	receptor
INS	ERBB2	1	1	0	1	1	0	NA	P01308	P04626	ligand	receptor
INS	KIT	1	1	0	1	1	0	NA	P01308	P10721	ligand	receptor
INS	EPHA6	1	1	0	1	1	0	NA	P01308	Q9UF33	ligand	receptor
INS	MST1R	1	1	0	1	1	0	NA	P01308	Q04912	ligand	receptor
INS	ROR2	1	1	0	1	1	0	NA	P01308	Q01974	ligand	receptor
INS	INSRR	1	1	0	1	1	0	NA	P01308	P14616	ligand	receptor
INS	LTK	1	1	0	1	1	0	NA	P01308	P29376	ligand	receptor
INS	PDGFRA	1	1	0	1	1	0	NA	P01308	P16234	ligand	receptor
INS	CSF1R	1	1	0	1	1	0	NA	P01308	P07333	ligand	receptor
INS	DDR2	1	1	0	1	1	0	NA	P01308	Q16832	ligand	receptor
INS	DDR1	1	1	0	1	1	0	NA	P01308	Q08345	ligand	receptor
INS	EPHA3	1	1	0	1	1	0	NA	P01308	P29320	ligand	receptor
INS	EPHA4	1	1	0	1	1	0	NA	P01308	P54764	ligand	receptor
INS	PDGFRB	1	1	0	1	1	0	NA	P01308	P09619	ligand	receptor
INS	MUSK	1	1	0	1	1	0	NA	P01308	O15146	ligand	receptor
INS	ROR1	1	1	0	1	1	0	NA	P01308	Q01973	ligand	receptor
INS	NTRK3	1	1	0	1	1	0	NA	P01308	Q16288	ligand	receptor
INS	TEK	1	1	0	1	1	0	NA	P01308	Q02763	ligand	receptor
INS	ROS1	1	1	0	1	1	0	NA	P01308	P08922	ligand	receptor
INS	PTK7	1	1	0	1	1	0	NA	P01308	Q13308	ligand	receptor
INS	TYRO3	1	1	0	1	1	0	NA	P01308	Q06418	ligand	receptor
INS	RET	1	1	0	1	1	0	NA	P01308	P07949	ligand	receptor
INS	NTRK2	1	1	0	1	1	0	NA	P01308	Q16620	ligand	receptor
INS	NTRK1	1	1	0	1	1	0	NA	P01308	P04629	ligand	receptor
INS	AATK	1	1	0	1	1	0	NA	P01308	Q6ZMQ8	ligand	receptor
INS	EPHB1	1	1	0	1	1	0	NA	P01308	P54762	ligand	receptor
INS	EPHB2	1	1	0	1	1	0	NA	P01308	P29323	ligand	receptor
INS	ERBB4	1	1	0	1	1	0	NA	P01308	Q15303	ligand	receptor
INS	ERBB3	1	1	0	1	1	0	NA	P01308	P21860	ligand	receptor
INS	EPHA1	1	1	0	1	1	0	NA	P01308	P21709	ligand	receptor
INS	FLT4	1	1	0	1	1	0	NA	P01308	P35916	ligand	receptor
INS	RYK	1	1	0	1	1	0	NA	P01308	P34925	ligand	receptor
INS	KDR	1	1	0	1	1	0	NA	P01308	P35968	ligand	receptor
INS	FLT1	1	1	0	1	1	0	NA	P01308	P17948	ligand	receptor
PDGFD	FGFR2	1	1	0	1	1	0	NA	Q9GZP0	P21802	ligand	receptor
PDGFD	ALK	1	1	0	1	1	0	NA	Q9GZP0	Q9UM73	ligand	receptor
PDGFD	EPHB3	1	1	0	1	1	0	NA	Q9GZP0	P54753	ligand	receptor
PDGFD	MET	1	1	0	1	1	0	NA	Q9GZP0	P08581	ligand	receptor
PDGFD	TIE1	1	1	0	1	1	0	NA	Q9GZP0	P35590	ligand	receptor
PDGFD	AXL	1	1	0	1	1	0	NA	Q9GZP0	P30530	ligand	receptor
PDGFD	IGF1R	1	1	0	1	1	0	NA	Q9GZP0	P08069	ligand	receptor
PDGFD	FGFR3	1	1	0	1	1	0	NA	Q9GZP0	P22607	ligand	receptor
PDGFD	FLT3	1	1	0	1	1	0	NA	Q9GZP0	P36888	ligand	receptor
PDGFD	EPHA2	1	1	0	1	1	0	NA	Q9GZP0	P29317	ligand	receptor
PDGFD	EPHA8	1	1	0	1	1	0	NA	Q9GZP0	P29322	ligand	receptor
PDGFD	EGFR	1	1	0	1	1	0	NA	Q9GZP0	P00533	ligand	receptor
PDGFD	FGFR4	1	1	0	1	1	0	NA	Q9GZP0	P22455	ligand	receptor
PDGFD	FGFR1	1	1	0	1	1	0	NA	Q9GZP0	P11362	ligand	receptor
PDGFD	EPHB4	1	1	0	1	1	0	NA	Q9GZP0	P54760	ligand	receptor
PDGFD	MERTK	1	1	0	1	1	0	NA	Q9GZP0	Q12866	ligand	receptor
PDGFD	EPHA7	1	1	0	1	1	0	NA	Q9GZP0	Q15375	ligand	receptor
PDGFD	EPHA5	1	1	0	1	1	0	NA	Q9GZP0	P54756	ligand	receptor
PDGFD	LMTK2	1	1	0	1	1	0	NA	Q9GZP0	Q8IWU2	ligand	receptor
PDGFD	INSR	1	1	0	1	1	0	NA	Q9GZP0	P06213	ligand	receptor
PDGFD	ERBB2	1	1	0	1	1	0	NA	Q9GZP0	P04626	ligand	receptor
PDGFD	KIT	1	1	0	1	1	0	NA	Q9GZP0	P10721	ligand	receptor
PDGFD	EPHA6	1	1	0	1	1	0	NA	Q9GZP0	Q9UF33	ligand	receptor
PDGFD	MST1R	1	1	0	1	1	0	NA	Q9GZP0	Q04912	ligand	receptor
PDGFD	ROR2	1	1	0	1	1	0	NA	Q9GZP0	Q01974	ligand	receptor
PDGFD	INSRR	1	1	0	1	1	0	NA	Q9GZP0	P14616	ligand	receptor
PDGFD	LTK	1	1	0	1	1	0	NA	Q9GZP0	P29376	ligand	receptor
PDGFD	PDGFRA	1	1	0	1	1	0	NA	Q9GZP0	P16234	ligand	receptor
PDGFD	CSF1R	1	1	0	1	1	0	NA	Q9GZP0	P07333	ligand	receptor
PDGFD	DDR2	1	1	0	1	1	0	NA	Q9GZP0	Q16832	ligand	receptor
PDGFD	DDR1	1	1	0	1	1	0	NA	Q9GZP0	Q08345	ligand	receptor
PDGFD	EPHA3	1	1	0	1	1	0	NA	Q9GZP0	P29320	ligand	receptor
PDGFD	EPHA4	1	1	0	1	1	0	NA	Q9GZP0	P54764	ligand	receptor
PDGFD	MUSK	1	1	0	1	1	0	NA	Q9GZP0	O15146	ligand	receptor
PDGFD	ROR1	1	1	0	1	1	0	NA	Q9GZP0	Q01973	ligand	receptor
PDGFD	NTRK3	1	1	0	1	1	0	NA	Q9GZP0	Q16288	ligand	receptor
PDGFD	TEK	1	1	0	1	1	0	NA	Q9GZP0	Q02763	ligand	receptor
PDGFD	ROS1	1	1	0	1	1	0	NA	Q9GZP0	P08922	ligand	receptor
PDGFD	PTK7	1	1	0	1	1	0	NA	Q9GZP0	Q13308	ligand	receptor
PDGFD	TYRO3	1	1	0	1	1	0	NA	Q9GZP0	Q06418	ligand	receptor
PDGFD	RET	1	1	0	1	1	0	NA	Q9GZP0	P07949	ligand	receptor
PDGFD	NTRK2	1	1	0	1	1	0	NA	Q9GZP0	Q16620	ligand	receptor
PDGFD	NTRK1	1	1	0	1	1	0	NA	Q9GZP0	P04629	ligand	receptor
PDGFD	AATK	1	1	0	1	1	0	NA	Q9GZP0	Q6ZMQ8	ligand	receptor
PDGFD	EPHB1	1	1	0	1	1	0	NA	Q9GZP0	P54762	ligand	receptor
PDGFD	EPHB2	1	1	0	1	1	0	NA	Q9GZP0	P29323	ligand	receptor
PDGFD	ERBB4	1	1	0	1	1	0	NA	Q9GZP0	Q15303	ligand	receptor
PDGFD	ERBB3	1	1	0	1	1	0	NA	Q9GZP0	P21860	ligand	receptor
PDGFD	EPHA1	1	1	0	1	1	0	NA	Q9GZP0	P21709	ligand	receptor
PDGFD	FLT4	1	1	0	1	1	0	NA	Q9GZP0	P35916	ligand	receptor
PDGFD	RYK	1	1	0	1	1	0	NA	Q9GZP0	P34925	ligand	receptor
PDGFD	KDR	1	1	0	1	1	0	NA	Q9GZP0	P35968	ligand	receptor
PDGFD	FLT1	1	1	0	1	1	0	NA	Q9GZP0	P17948	ligand	receptor
FGF6	ALK	1	1	0	1	1	0	NA	P10767	Q9UM73	ligand	receptor
FGF6	EPHB3	1	1	0	1	1	0	NA	P10767	P54753	ligand	receptor
FGF6	MET	1	1	0	1	1	0	NA	P10767	P08581	ligand	receptor
FGF6	TIE1	1	1	0	1	1	0	NA	P10767	P35590	ligand	receptor
FGF6	AXL	1	1	0	1	1	0	NA	P10767	P30530	ligand	receptor
FGF6	IGF1R	1	1	0	1	1	0	NA	P10767	P08069	ligand	receptor
FGF6	FGFR3	1	1	0	1	1	0	NA	P10767	P22607	ligand	receptor
FGF6	FLT3	1	1	0	1	1	0	NA	P10767	P36888	ligand	receptor
FGF6	EPHA2	1	1	0	1	1	0	NA	P10767	P29317	ligand	receptor
FGF6	EPHA8	1	1	0	1	1	0	NA	P10767	P29322	ligand	receptor
FGF6	EGFR	1	1	0	1	1	0	NA	P10767	P00533	ligand	receptor
FGF6	FGFR4	1	1	0	1	1	0	NA	P10767	P22455	ligand	receptor
FGF6	FGFR1	1	1	0	1	1	0	NA	P10767	P11362	ligand	receptor
FGF6	EPHB4	1	1	0	1	1	0	NA	P10767	P54760	ligand	receptor
FGF6	MERTK	1	1	0	1	1	0	NA	P10767	Q12866	ligand	receptor
FGF6	EPHA7	1	1	0	1	1	0	NA	P10767	Q15375	ligand	receptor
FGF6	EPHA5	1	1	0	1	1	0	NA	P10767	P54756	ligand	receptor
FGF6	LMTK2	1	1	0	1	1	0	NA	P10767	Q8IWU2	ligand	receptor
FGF6	INSR	1	1	0	1	1	0	NA	P10767	P06213	ligand	receptor
FGF6	ERBB2	1	1	0	1	1	0	NA	P10767	P04626	ligand	receptor
FGF6	KIT	1	1	0	1	1	0	NA	P10767	P10721	ligand	receptor
FGF6	EPHA6	1	1	0	1	1	0	NA	P10767	Q9UF33	ligand	receptor
FGF6	MST1R	1	1	0	1	1	0	NA	P10767	Q04912	ligand	receptor
FGF6	ROR2	1	1	0	1	1	0	NA	P10767	Q01974	ligand	receptor
FGF6	INSRR	1	1	0	1	1	0	NA	P10767	P14616	ligand	receptor
FGF6	LTK	1	1	0	1	1	0	NA	P10767	P29376	ligand	receptor
FGF6	PDGFRA	1	1	0	1	1	0	NA	P10767	P16234	ligand	receptor
FGF6	CSF1R	1	1	0	1	1	0	NA	P10767	P07333	ligand	receptor
FGF6	DDR2	1	1	0	1	1	0	NA	P10767	Q16832	ligand	receptor
FGF6	DDR1	1	1	0	1	1	0	NA	P10767	Q08345	ligand	receptor
FGF6	EPHA3	1	1	0	1	1	0	NA	P10767	P29320	ligand	receptor
FGF6	EPHA4	1	1	0	1	1	0	NA	P10767	P54764	ligand	receptor
FGF6	PDGFRB	1	1	0	1	1	0	NA	P10767	P09619	ligand	receptor
FGF6	MUSK	1	1	0	1	1	0	NA	P10767	O15146	ligand	receptor
FGF6	ROR1	1	1	0	1	1	0	NA	P10767	Q01973	ligand	receptor
FGF6	NTRK3	1	1	0	1	1	0	NA	P10767	Q16288	ligand	receptor
FGF6	TEK	1	1	0	1	1	0	NA	P10767	Q02763	ligand	receptor
FGF6	ROS1	1	1	0	1	1	0	NA	P10767	P08922	ligand	receptor
FGF6	PTK7	1	1	0	1	1	0	NA	P10767	Q13308	ligand	receptor
FGF6	TYRO3	1	1	0	1	1	0	NA	P10767	Q06418	ligand	receptor
FGF6	RET	1	1	0	1	1	0	NA	P10767	P07949	ligand	receptor
FGF6	NTRK2	1	1	0	1	1	0	NA	P10767	Q16620	ligand	receptor
FGF6	NTRK1	1	1	0	1	1	0	NA	P10767	P04629	ligand	receptor
FGF6	AATK	1	1	0	1	1	0	NA	P10767	Q6ZMQ8	ligand	receptor
FGF6	EPHB1	1	1	0	1	1	0	NA	P10767	P54762	ligand	receptor
FGF6	EPHB2	1	1	0	1	1	0	NA	P10767	P29323	ligand	receptor
FGF6	ERBB4	1	1	0	1	1	0	NA	P10767	Q15303	ligand	receptor
FGF6	ERBB3	1	1	0	1	1	0	NA	P10767	P21860	ligand	receptor
FGF6	EPHA1	1	1	0	1	1	0	NA	P10767	P21709	ligand	receptor
FGF6	FLT4	1	1	0	1	1	0	NA	P10767	P35916	ligand	receptor
FGF6	RYK	1	1	0	1	1	0	NA	P10767	P34925	ligand	receptor
FGF6	KDR	1	1	0	1	1	0	NA	P10767	P35968	ligand	receptor
FGF6	FLT1	1	1	0	1	1	0	NA	P10767	P17948	ligand	receptor
PDGFA	FGFR2	1	1	0	1	1	0	NA	P04085	P21802	ligand	receptor
PDGFA	ALK	1	1	0	1	1	0	NA	P04085	Q9UM73	ligand	receptor
PDGFA	EPHB3	1	1	0	1	1	0	NA	P04085	P54753	ligand	receptor
PDGFA	MET	1	1	0	1	1	0	NA	P04085	P08581	ligand	receptor
PDGFA	TIE1	1	1	0	1	1	0	NA	P04085	P35590	ligand	receptor
PDGFA	AXL	1	1	0	1	1	0	NA	P04085	P30530	ligand	receptor
PDGFA	IGF1R	1	1	0	1	1	0	NA	P04085	P08069	ligand	receptor
PDGFA	FGFR3	1	1	0	1	1	0	NA	P04085	P22607	ligand	receptor
PDGFA	FLT3	1	1	0	1	1	0	NA	P04085	P36888	ligand	receptor
PDGFA	EPHA2	1	1	0	1	1	0	NA	P04085	P29317	ligand	receptor
PDGFA	EPHA8	1	1	0	1	1	0	NA	P04085	P29322	ligand	receptor
PDGFA	EGFR	1	1	0	1	1	0	NA	P04085	P00533	ligand	receptor
PDGFA	FGFR4	1	1	0	1	1	0	NA	P04085	P22455	ligand	receptor
PDGFA	FGFR1	1	1	0	1	1	0	NA	P04085	P11362	ligand	receptor
PDGFA	EPHB4	1	1	0	1	1	0	NA	P04085	P54760	ligand	receptor
PDGFA	MERTK	1	1	0	1	1	0	NA	P04085	Q12866	ligand	receptor
PDGFA	EPHA7	1	1	0	1	1	0	NA	P04085	Q15375	ligand	receptor
PDGFA	EPHA5	1	1	0	1	1	0	NA	P04085	P54756	ligand	receptor
PDGFA	LMTK2	1	1	0	1	1	0	NA	P04085	Q8IWU2	ligand	receptor
PDGFA	INSR	1	1	0	1	1	0	NA	P04085	P06213	ligand	receptor
PDGFA	ERBB2	1	1	0	1	1	0	NA	P04085	P04626	ligand	receptor
PDGFA	KIT	1	1	0	1	1	0	NA	P04085	P10721	ligand	receptor
PDGFA	EPHA6	1	1	0	1	1	0	NA	P04085	Q9UF33	ligand	receptor
PDGFA	MST1R	1	1	0	1	1	0	NA	P04085	Q04912	ligand	receptor
PDGFA	ROR2	1	1	0	1	1	0	NA	P04085	Q01974	ligand	receptor
